"date","aapl","amzn","fb","goog","ibm","msft","nflx","zm"
"2013-10-09",17.378214,298.230011,46.77,426.332001,173.346085,33.07,41.204285,
"2013-10-10",17.487143,305.170013,49.049999,432.498901,176.644363,33.759998,43.427143,
"2013-10-11",17.600357,310.890015,49.110001,434.366882,177.973236,34.130001,42.978573,
"2013-10-14",17.715714,310.700012,49.509998,436.419189,178.747604,34.450001,46.337143,
"2013-10-15",17.809999,306.399994,49.5,439.358185,176.5392,34.490002,45.955715,
"2013-10-16",17.896786,310.48999,51.139999,447.338257,178.518158,34.639999,46.125713,
"2013-10-17",18.017857,310.769989,52.209999,442.735504,167.141495,34.919998,47.157143,
"2013-10-18",18.174643,328.929993,54.220001,503.816559,166.137665,34.959999,47.642857,
"2013-10-21",18.620001,326.440002,53.849998,499.776703,165.258133,34.990002,50.712856,
"2013-10-22",18.566786,332.540009,52.68,501.619812,167.27533,34.580002,46.074287,
"2013-10-23",18.748571,326.76001,51.900002,513.779236,168.040146,33.759998,47.177143,
"2013-10-24",18.996786,332.209991,52.450001,510.860168,169.980881,33.720001,47.317142,
"2013-10-25",18.784286,363.390015,51.950001,505.704498,169.072662,35.73,46.861427,
"2013-10-28",18.924286,358.160004,50.23,505.604858,169.550674,35.57,44.857143,
"2013-10-29",18.452856,362.700012,49.400002,516.185181,174.110901,35.52,46.757141,
"2013-10-30",18.746429,361.079987,49.009998,513.286072,172.227539,35.540001,45.44857,
"2013-10-31",18.667856,364.029999,50.209999,513.365784,171.328873,35.41,46.068569,
"2013-11-01",18.5725,359,49.75,511.602386,171.347992,35.529999,47.03857,
"2013-11-04",18.8125,358.73999,48.220001,511.13913,172.342255,35.939999,48.228573,
"2013-11-05",18.766071,358.890015,50.110001,508.852692,170.028687,36.639999,48.785713,
"2013-11-06",18.604286,356.179993,49.119999,509.465393,171.309753,38.18,47.947144,
"2013-11-07",18.303213,343.559998,47.560001,502.093018,172.084137,37.5,46.694286,
"2013-11-08",18.591429,350.309998,47.529999,506.11795,172.07457,37.779999,47.842857,
"2013-11-11",18.5375,354.380005,46.200001,503.408112,174.837479,37.59,48.272858,
"2013-11-12",18.571787,349.529999,46.610001,504.000885,175.019119,37.360001,47.675713,
"2013-11-13",18.593929,356.220001,48.709999,514.307251,175.478012,38.16,47.897144,
"2013-11-14",18.862858,367.399994,48.990002,515.682068,174.196945,38.02,48.938572,
"2013-11-15",18.749643,369.170013,49.009998,514.85022,175.13385,37.84,49.965714,
"2013-11-18",18.522499,366.179993,45.830002,513.848938,176.357559,37.200001,48.824287,
"2013-11-19",18.555357,364.940002,46.360001,510.685822,177.103256,36.740002,48.184284,
"2013-11-20",18.392857,362.570007,46.43,509.246216,177.045883,37.080002,48.502857,
"2013-11-21",18.612143,368.920013,46.700001,515.104248,176.032501,37.400002,49.785713,
"2013-11-22",18.564285,372.309998,46.23,514.018311,173.326965,37.57,49.692856,
"2013-11-25",18.705,376.640015,44.82,521.012146,171.07074,37.639999,50.034286,
"2013-11-26",19.049999,381.369995,45.889999,527.228821,169.512421,37.349998,50.742859,
"2013-11-27",19.498571,386.709991,46.490002,529.570068,171.099426,37.599998,51.784286,
"2013-11-29",19.859644,393.619995,47.009998,527.816589,171.778198,38.130001,52.257141,
"2013-12-02",19.686787,392.299988,47.060001,525.271179,169.674957,38.450001,51.988571,
"2013-12-03",20.225714,384.660004,46.73,524.663452,168.336517,38.310001,51.848572,
"2013-12-04",20.178572,385.959991,48.619999,527.114258,168.011475,38.939999,50.895714,
"2013-12-05",20.282143,384.48999,48.34,526.695801,168.336517,38,51.151428,
"2013-12-06",20.000713,386.950012,47.939999,532.937439,169.856598,38.360001,50.634285,
"2013-12-09",20.229643,384.890015,48.84,537.057007,169.655838,38.709999,50.810001,
"2013-12-10",20.198214,387.779999,50.25,540.30481,169.33078,38.110001,51.871429,
"2013-12-11",20.048571,382.190002,49.380001,536.633545,167.495224,37.610001,51.997143,
"2013-12-12",20.019285,381.25,51.830002,532.982239,165.745697,37.220001,53.332855,
"2013-12-13",19.801071,384.23999,53.32,528.414368,165.20076,36.689999,52.709999,
"2013-12-16",19.910713,388.970001,53.810001,534.486633,170.028687,36.889999,52.330002,
"2013-12-17",19.821072,387.649994,54.860001,532.932434,168.030594,36.52,53.552856,
"2013-12-18",19.670357,395.959991,55.57,540.349609,170.841293,36.580002,53.748569,
"2013-12-19",19.445,395.190002,55.049999,541.081909,172.294449,36.25,53.82,
"2013-12-20",19.607857,402.200012,55.119999,548.255005,172.103256,36.799999,53.667145,
"2013-12-23",20.360357,402.920013,57.77,555.467957,174.216064,36.619999,54.368572,
"2013-12-24",20.27393,399.200012,57.959999,553.844055,175.162521,37.080002,54.055714,
"2013-12-26",20.139286,404.390015,57.73,556.643555,177.198853,37.439999,53.847141,
"2013-12-27",20.003214,398.079987,55.439999,557.111816,176.94072,37.290001,52.5,
"2013-12-30",19.804285,393.369995,53.709999,552.658508,178.212234,37.290001,52.427143,
"2013-12-31",20.036428,398.790009,54.650002,558.262512,179.321228,37.41,52.595715,
"2014-01-02",19.754642,397.970001,54.709999,554.481689,177.370941,37.16,51.831429,
"2014-01-03",19.320715,396.440002,54.560001,550.436829,178.432129,36.91,51.871429,
"2014-01-06",19.426071,393.630005,57.200001,556.573853,177.820267,36.130001,51.367142,
"2014-01-07",19.287144,398.029999,57.919998,567.303589,181.367111,36.41,48.5,
"2014-01-08",19.409286,401.920013,58.23,568.484192,179.703629,35.759998,48.712856,
"2014-01-09",19.161428,401.01001,57.220001,563.009705,179.139572,35.529999,48.150002,
"2014-01-10",19.033571,397.660004,57.939999,562.979797,179.024857,36.040001,47.44857,
"2014-01-13",19.133215,390.980011,55.91,559.39325,176.061188,34.98,48.115715,
"2014-01-14",19.513929,397.540009,57.740002,572.553955,177.74379,35.779999,48.279999,
"2014-01-15",19.905714,395.869995,57.599998,572.165405,179.483749,36.759998,47.197144,
"2014-01-16",19.794643,395.799988,57.189999,575.951172,180.458893,36.889999,47.382858,
"2014-01-17",19.309643,399.609985,56.299999,573.116821,181.730408,36.380001,47.148571,
"2014-01-21",19.609644,407.049988,58.509998,579.677246,180.143402,36.169998,46.958572,
"2014-01-22",19.696787,404.540009,57.509998,580.334778,174.235184,35.93,47.675713,
"2014-01-23",19.863571,399.869995,56.630001,577.883972,174.694077,36.060001,55.531429,
"2014-01-24",19.502501,387.600006,54.450001,559.81665,171.73996,36.810001,55.154285,
"2014-01-27",19.660713,386.279999,53.549999,548.558838,170.076477,36.029999,54.46143,
"2014-01-28",18.089287,394.429993,55.139999,559.408203,169.072662,36.27,58.110001,
"2014-01-29",17.883928,384.200012,53.529999,551.39325,168.642441,36.66,57.202858,
"2014-01-30",17.849285,403.01001,61.080002,565.575073,169.560226,36.860001,57.810001,
"2014-01-31",17.878571,358.690002,62.57,588.279968,168.910141,37.84,58.475716,
"2014-02-03",17.911785,346.149994,61.48,564.598755,165.296371,36.48,57.76857,
"2014-02-04",18.17107,347.950012,62.75,566.954895,165.238998,36.349998,57.987144,
"2014-02-05",18.306786,346.450012,62.189999,569.465515,166.577438,35.82,57.774284,
"2014-02-06",18.303928,354.589996,62.16,577.814209,166.988525,36.18,58.272858,
"2014-02-07",18.559999,361.079987,64.32,586.521545,169.455063,36.560001,61.425713,
"2014-02-10",18.8925,360.869995,63.549999,584.275024,169.349899,36.799999,61.491428,
"2014-02-11",19.14143,361.790009,64.849998,592.867798,171.797318,37.169998,61.998569,
"2014-02-12",19.139999,349.25,64.449997,591.129272,172.313583,37.470001,61.275715,
"2014-02-13",19.44393,357.200012,67.330002,597.709656,173.843216,37.610001,62.364285,
"2014-02-14",19.428213,357.350006,67.089996,599.154236,175.611862,37.619999,62.215714,
"2014-02-18",19.499643,353.649994,67.300003,603.179138,175.13385,37.419998,62.407143,
"2014-02-19",19.191786,347.380005,68.059998,598.92511,174.904404,37.509998,61.175713,
"2014-02-20",18.969643,349.799988,69.629997,599.806763,176.156784,37.75,62.135715,
"2014-02-21",18.758928,346.76001,68.589996,599.6474,174.751434,37.98,61.747143,
"2014-02-24",18.84107,351.779999,70.779999,603.991089,175.382416,37.689999,63.857143,
"2014-02-25",18.645,358.320007,69.849998,607.722107,175.172089,37.540001,64.718575,
"2014-02-26",18.476786,359.799988,69.260002,607.806763,175.965576,37.470001,64.112854,
"2014-02-27",18.845358,360.130005,68.940002,607.328613,177.122375,37.860001,64.604286,
"2014-02-28",18.794287,362.100006,68.459999,605.555237,177.026764,38.310001,63.66143,
"2014-03-03",18.848572,359.779999,67.410004,599.099426,176.156784,37.779999,63.655712,
"2014-03-04",18.972857,363.899994,68.800003,605.186584,178.240921,38.41,64.997147,
"2014-03-05",19.012857,372.369995,71.57,606.855347,178.910141,38.110001,64.785713,
"2014-03-06",18.955357,372.160004,70.839996,607.527832,179.388138,38.150002,64.358574,
"2014-03-07",18.944286,372.059998,69.800003,605.126831,179.426392,37.900002,64.052856,
"2014-03-10",18.96143,370.529999,72.029999,603.522827,178.193115,37.82,62.849998,
"2014-03-11",19.14607,368.820007,70.099998,597.754456,178.546844,38.02,62.497143,
"2014-03-12",19.164642,370.640015,70.879997,601.395813,178.030594,38.27,62.368572,
"2014-03-13",18.951786,371.51001,68.830002,592.309875,175.812622,37.889999,61.437141,
"2014-03-14",18.73893,373.73999,67.720001,584.210266,174.196945,37.700001,60.64143,
"2014-03-17",18.812143,375.040009,68.739998,593.824219,177.638626,38.049999,60.388573,
"2014-03-18",18.978571,378.769989,69.190002,603.368408,178.59465,39.549999,60.035713,
"2014-03-19",18.973572,373.230011,68.239998,597.385864,176.587006,39.27,60.012856,
"2014-03-20",18.882143,368.970001,66.970001,596.344727,179.636703,40.330002,60.610001,
"2014-03-21",19.031071,360.619995,67.239998,589.311096,178.4608,40.16,57.998569,
"2014-03-24",19.256786,351.850006,64.099998,576.802979,179.971313,40.5,54.128571,
"2014-03-25",19.463928,354.709991,64.889999,577.196533,186.462708,40.34,52.977142,
"2014-03-26",19.277857,343.410004,60.389999,563.87146,184.149139,39.790001,53.182858,
"2014-03-27",19.195,338.470001,60.970001,556.930969,181.481842,39.360001,52.025715,
"2014-03-28",19.173571,338.290009,60.009998,558.456787,182.07457,40.299999,51.267143,
"2014-03-31",19.169287,336.369995,60.240002,555.445007,184.024857,40.990002,50.290001,
"2014-04-01",19.344643,342.98999,62.619999,565.607117,185.946457,41.419998,52.098572,
"2014-04-02",19.376785,341.959991,62.720001,565.447571,185.038239,41.349998,51.84,
"2014-04-03",19.2425,333.619995,59.490002,568.180054,184.216064,41.009998,50.669998,
"2014-04-04",18.99357,323,56.75,541.652893,183.336517,39.869999,48.187141,
"2014-04-07",18.695356,317.76001,56.950001,536.676575,185.965576,39.799999,48.285713,
"2014-04-08",18.694286,327.070007,58.189999,553.380676,184.789673,39.82,49.841431,
"2014-04-09",18.940001,331.809998,62.41,562.595398,187.992355,40.470001,50.432858,
"2014-04-10",18.695715,317.109985,59.16,539.468872,187.07457,39.360001,47.818569,
"2014-04-11",18.557501,311.730011,58.529999,529.147217,186.606125,39.209999,46.672855,
"2014-04-14",18.63143,315.910004,58.889999,531.061951,189.072662,39.18,47.368572,
"2014-04-15",18.498571,316.079987,59.09,534.971252,188.355637,39.75,46.610001,
"2014-04-16",18.536072,323.679993,59.720001,555.016174,187.762909,40.400002,47.344288,
"2014-04-17",18.747856,324.910004,58.939999,534.632141,181.653915,40.009998,49.39143,
"2014-04-21",18.970358,330.869995,61.240002,527.172668,183.814529,39.939999,49.784286,
"2014-04-22",18.989286,329.320007,63.029999,533.345703,183.699814,39.990002,53.271427,
"2014-04-23",18.741072,324.579987,61.360001,525.497253,183.298279,39.689999,50.5,
"2014-04-24",20.2775,337.149994,60.869999,523.722107,181.854691,39.860001,49.152859,
"2014-04-25",20.42643,303.829987,57.709999,514.766724,181.290634,39.91,46.011429,
"2014-04-28",21.217501,296.579987,56.139999,515.73407,184.646271,40.869999,44.887142,
"2014-04-29",21.154642,300.380005,58.150002,526.255188,186.529633,40.509998,45.695713,
"2014-04-30",21.074642,304.130005,59.779999,525.218018,187.829834,40.400002,46.005714,
"2014-05-01",21.124287,307.890015,61.150002,529.895203,185.019119,40,48.074287,
"2014-05-02",21.16357,308.01001,60.459999,526.484558,183.021027,39.689999,48.664288,
"2014-05-05",21.462856,310.049988,61.220001,526.364868,182.848953,39.43,49.197144,
"2014-05-06",21.22893,297.380005,58.529999,513.729553,181.673035,39.060001,46.598572,
"2014-05-07",21.154642,292.709991,57.389999,508.563751,180.975143,39.419998,45.791428,
"2014-05-08",20.999643,288.320007,56.759998,509.600891,180.602295,39.639999,45.951427,
"2014-05-09",20.912144,292.23999,57.240002,517.309753,181.72084,39.540001,46.935715,
"2014-05-12",21.172501,302.859985,59.830002,528.469116,184.101334,39.970001,49.349998,
"2014-05-13",21.205713,304.640015,59.830002,531.630432,183.738052,40.419998,49.591431,
"2014-05-14",21.209642,297.619995,59.23,525.208069,180.420654,40.240002,50.26857,
"2014-05-15",21.029285,295.190002,57.919998,518.556274,178.26004,39.599998,49.169998,
"2014-05-16",21.339643,297.700012,58.02,519.204529,178.833649,39.830002,49.982857,
"2014-05-19",21.592501,296.76001,59.209999,527.411987,178.776291,39.75,52.07143,
"2014-05-20",21.596786,301.190002,58.560001,528.319519,176.759079,39.68,53.095715,
"2014-05-21",21.653929,305.01001,60.490002,537.464417,178.193115,40.349998,55.799999,
"2014-05-22",21.688213,304.910004,60.52,543.567627,177.514343,40.099998,55.971428,
"2014-05-23",21.933214,312.23999,61.349998,551.186707,177.762909,40.119999,57.478573,
"2014-05-27",22.343929,310.820007,63.48,564.400452,176.653915,40.189999,56.972858,
"2014-05-28",22.286072,310.160004,63.509998,560.142151,175.028687,40.009998,57.32,
"2014-05-29",22.692142,313.779999,63.830002,558.546509,175.678772,40.34,59.314285,
"2014-05-30",22.607143,312.549988,63.299999,558.357056,176.252396,40.939999,59.689999,
"2014-06-02",22.451786,308.839996,63.080002,552.41333,177.523895,40.790001,60.294285,
"2014-06-03",22.769285,307.190002,62.869999,543.447937,176.261948,40.290001,59.652859,
"2014-06-04",23.029285,306.779999,63.34,543.168701,176.395798,40.32,60.458572,
"2014-06-05",23.119642,323.570007,63.189999,552.383423,177.801147,41.209999,61.192856,
"2014-06-06",23.05607,329.670013,62.5,554.806763,178.173996,41.48,61.447144,
"2014-06-09",23.424999,327.5,62.880001,560.580933,178.030594,41.27,60.441429,
"2014-06-10",23.5625,332.410004,65.769997,559.015198,176.185471,41.110001,61.184284,
"2014-06-11",23.465,335.200012,65.779999,557.309875,174.235184,40.860001,61.42857,
"2014-06-12",23.0725,325.910004,64.290001,549.840393,173.250473,40.580002,60.349998,
"2014-06-13",22.82,326.269989,64.5,550.249268,174.531555,41.23,61.101429,
"2014-06-16",23.049999,327.619995,64.190002,542.789795,174.33078,41.5,61.465714,
"2014-06-17",23.02,325.619995,64.400002,541.523254,174.244736,41.68,63.378571,
"2014-06-18",23.045,334.380005,65.599998,551.854858,175.525818,41.650002,64.097145,
"2014-06-19",22.965,327,64.339996,553.380676,174.780121,41.509998,63.055714,
"2014-06-20",22.727501,324.200012,64.5,554.83667,173.565964,41.68,62.882858,
"2014-06-23",22.7075,327.23999,65.370003,563.403198,174.13002,41.990002,62.78857,
"2014-06-24",22.57,324.160004,65.720001,563.074097,172.92543,41.75,62.337143,
"2014-06-25",22.59,327.440002,67.440002,577.065674,172.772461,42.029999,63.458572,
"2014-06-26",22.725,325.690002,67.129997,574.422913,172.437866,41.720001,62.80143,
"2014-06-27",22.995001,324.570007,67.599998,575.659546,173.718933,42.25,63.154285,
"2014-06-30",23.2325,324.779999,67.290001,573.704895,173.298279,41.700001,62.942856,
"2014-07-01",23.379999,332.390015,68.059998,581.074646,178.154877,41.869999,67.585716,
"2014-07-02",23.370001,332.850006,66.449997,580.740601,180.105164,41.900002,66.677139,
"2014-07-03",23.5075,337.48999,66.290001,583.129028,180.238998,41.799999,67.478569,
"2014-07-07",23.9925,333.549988,65.290001,580.655823,179.770554,41.990002,65.802856,
"2014-07-08",23.8375,323.809998,62.759998,569.526367,178.986618,41.779999,63.578571,
"2014-07-09",23.8475,329.970001,64.970001,574.502686,180.13385,41.669998,63.285713,
"2014-07-10",23.76,327.920013,64.870003,569.536316,179.445511,41.689999,62.650002,
"2014-07-11",23.805,346.200012,66.339996,577.594238,179.732315,42.09,62.851429,
"2014-07-14",24.112499,355.320007,67.900002,583.268616,181.510513,42.139999,64.654289,
"2014-07-15",23.83,354.440002,67.169998,583.178894,180.20076,42.450001,64.155716,
"2014-07-16",23.695,355.899994,67.660004,581.064697,183.900574,44.080002,63.491428,
"2014-07-17",23.272499,352.450012,66.410004,572.159119,184.024857,44.529999,62.765713,
"2014-07-18",23.6075,358.660004,68.419998,593.450684,184.034424,44.689999,63.452858,
"2014-07-21",23.485001,359.76001,69.400002,587.856018,182.456985,44.84,64.564285,
"2014-07-22",23.68,360.839996,69.269997,593.111633,185.554489,44.830002,61.584286,
"2014-07-23",24.297501,358.140015,71.290001,594.348206,185.114716,44.869999,61.128571,
"2014-07-24",24.2575,358.609985,74.980003,591.725403,186.653915,44.400002,60.76857,
"2014-07-25",24.4175,324.01001,75.190002,587.407288,185.850861,44.5,60.265713,
"2014-07-28",24.754999,320.410004,74.919998,588.982971,187.170166,43.970001,60.665714,
"2014-07-29",24.594999,320,73.709999,584.006592,186.013382,43.889999,60.611427,
"2014-07-30",24.5375,322.51001,74.68,585.811646,185.468445,43.580002,62.05143,
"2014-07-31",23.9,312.98999,72.650002,570.034973,183.240921,43.16,60.388573,
"2014-08-01",24.032499,307.059998,72.360001,564.520081,180.831741,42.860001,60.771427,
"2014-08-04",23.897499,313.649994,73.510002,571.58075,181.300186,43.369999,60.385715,
"2014-08-05",23.780001,312.320007,72.690002,563.522827,178.871887,43.080002,60.407143,
"2014-08-06",23.74,313.890015,72.470001,564.823303,177.79158,42.740002,61.471428,
"2014-08-07",23.620001,311.450012,73.169998,561.817505,176.195023,43.23,64.238571,
"2014-08-08",23.684999,316.799988,73.059998,567.212708,178.422562,43.200001,63.692856,
"2014-08-11",23.997499,318.329987,73.440002,566.325134,179.225616,43.200001,64.505714,
"2014-08-12",23.9925,319.320007,72.830002,561.18927,179.101334,43.52,63.772858,
"2014-08-13",24.309999,326.279999,73.769997,573.206238,179.684509,44.080002,64.504288,
"2014-08-14",24.375,333.209991,74.300003,573.076599,179.617584,44.27,64.410004,
"2014-08-15",24.495001,333.630005,73.629997,571.909851,179.139572,44.790001,65.58429,
"2014-08-18",24.790001,334.529999,74.589996,580.56604,181.032501,45.110001,66.571426,
"2014-08-19",25.1325,335.130005,75.290001,585.253174,181.711288,45.330002,66.878571,
"2014-08-20",25.1425,335.779999,74.809998,582.889648,181.73996,44.950001,67.455711,
"2014-08-21",25.145,332.910004,74.57,581.772766,182.820267,45.220001,67.435715,
"2014-08-22",25.33,331.589996,74.57,580.964966,182.036331,45.150002,68.455711,
"2014-08-25",25.385,334.019989,75.019997,578.61145,182.753342,45.169998,68.704285,
"2014-08-26",25.2225,341.829987,75.959999,576.277832,184.502869,45.009998,68.480003,
"2014-08-27",25.532499,343.179993,74.629997,569.436584,183.79541,44.869999,67.814285,
"2014-08-28",25.5625,340.019989,73.860001,567.641541,183.556412,44.880001,67.887146,
"2014-08-29",25.625,339.040009,74.82,570.034973,183.843216,45.43,68.234283,
"2014-09-02",25.825001,342.380005,76.68,575.749268,183.135757,45.09,68.085716,
"2014-09-03",24.735001,339,75.830002,576.357605,183.508606,44.959999,68.19857,
"2014-09-04",24.530001,345.950012,75.949997,580.386536,182.294449,45.259998,67.524284,
"2014-09-05",24.7425,346.380005,77.260002,584.475342,182.79158,45.91,67.954285,
"2014-09-08",24.59,342.339996,77.889999,588.105347,181.778198,46.470001,68.475716,
"2014-09-09",24.497499,329.75,76.669998,579.419189,181.634796,46.759998,68.43,
"2014-09-10",25.25,331.329987,77.43,581.503479,183.116638,46.84,69.19857,
"2014-09-11",25.3575,330.519989,77.919998,579.758301,183.288712,47,68.794289,
"2014-09-12",25.415001,331.190002,77.480003,574.043945,182.868073,46.700001,68.078568,
"2014-09-15",25.407499,323.890015,74.580002,571.530884,183.374756,46.240002,65.39286,
"2014-09-16",25.215,327.76001,76.080002,578.362122,184.474182,46.759998,65.272858,
"2014-09-17",25.395,324,76.43,583.168884,184.321228,46.52,64.932854,
"2014-09-18",25.4475,325,77,587.656616,185.229446,46.68,65.572861,
"2014-09-19",25.24,331.320007,77.910004,594.447937,185.468445,47.52,65.360001,
"2014-09-22",25.264999,324.5,76.800003,585.76178,184.617584,47.060001,63.254288,
"2014-09-23",25.66,323.630005,78.290001,579.538879,183.193115,46.560001,63.414288,
"2014-09-24",25.4375,328.209991,78.540001,586.380066,183.852768,47.080002,64.365715,
"2014-09-25",24.467501,321.929993,77.220001,573.485474,180.697891,46.040001,63.355713,
"2014-09-26",25.1875,323.209991,78.790001,575.519897,181.701721,46.41,64.10714,
"2014-09-29",25.0275,321.820007,79,574.781921,181.300186,46.439999,64.222855,
"2014-09-30",25.1875,322.440002,79.040001,575.779175,181.481842,46.360001,64.454285,
"2014-10-01",24.795,317.459991,76.550003,566.714111,178.938812,45.900002,62.685715,
"2014-10-02",24.975,318.410004,77.080002,568.519104,178.690247,45.759998,64.28286,
"2014-10-03",24.905001,322.73999,77.440002,573.704895,180.372849,46.09,65.648567,
"2014-10-06",24.905001,322.200012,77.559998,575.769226,180.726578,46.09,66.211426,
"2014-10-07",24.6875,316.980011,76.290001,562.196472,177.543015,45.529999,65.178574,
"2014-10-08",25.200001,322.700012,77.519997,570.932495,181.032501,46.779999,66.694283,
"2014-10-09",25.254999,315.369995,75.910004,559.344299,178.221802,45.849998,65.945717,
"2014-10-10",25.182501,311.390015,72.910004,542.999207,177.753342,44.029999,64.582855,
"2014-10-13",24.952499,306.450012,72.989998,531.750061,175.449326,43.650002,62.654285,
"2014-10-14",24.6875,308.309998,73.589996,536.467102,175.71701,43.73,64.160004,
"2014-10-15",24.385,305.970001,73.209999,528.578796,173.757172,43.220001,64.08429,
"2014-10-16",24.065001,302.859985,72.629997,523.073914,171.931168,42.740002,51.671429,
"2014-10-17",24.4175,303.640015,75.949997,509.770416,174.043976,43.630001,51.012856,
"2014-10-20",24.940001,306.209991,76.949997,519.41394,161.663483,44.080002,51.317142,
"2014-10-21",25.6175,315.329987,78.690002,525.098328,156.05162,44.880001,52.284286,
"2014-10-22",25.747499,312.970001,78.370003,531.251465,154.674957,44.380001,53.521427,
"2014-10-23",26.2075,313.179993,80.040001,542.490601,155.047806,45.02,54.720001,
"2014-10-24",26.305,287.059998,80.669998,538.302063,154.952194,46.130001,55.002857,
"2014-10-27",26.2775,289.970001,80.279999,539.289368,154.751434,45.91,54.200001,
"2014-10-28",26.684999,295.589996,80.769997,547.397095,156.40535,46.490002,55.174286,
"2014-10-29",26.834999,294.119995,75.860001,547.825928,156.271515,46.619999,54.014286,
"2014-10-30",26.745001,299.070007,74.110001,548.803284,157.122375,46.049999,54.144287,
"2014-10-31",27,305.459991,74.989998,557.549255,157.170166,46.950001,56.110001,
"2014-11-03",27.35,305.720001,73.879997,553.699829,157.131927,47.439999,55.487144,
"2014-11-04",27.15,302.809998,75.760002,552.592834,155.497131,47.57,54.682858,
"2014-11-05",27.215,296.519989,74.830002,544.425293,154.703629,47.860001,54.34,
"2014-11-06",27.174999,296.640015,75.260002,540.555908,154.359467,48.700001,54.757141,
"2014-11-07",27.252501,299.859985,75.599998,539.528748,154.942642,48.68,54.880001,
"2014-11-10",27.2075,305.109985,75,545.990967,156.300186,48.889999,55.324287,
"2014-11-11",27.424999,312.01001,74.610001,548.783325,156.118546,48.869999,54.650002,
"2014-11-12",27.8125,311.51001,74.720001,545.811462,154.79924,48.779999,54.837143,
"2014-11-13",28.205,316.480011,74.25,543.88678,155.630981,49.610001,54.201427,
"2014-11-14",28.545,327.820007,74.879997,542.909424,156.94072,49.580002,55.148571,
"2014-11-17",28.497499,323.049988,74.239998,535.041016,156.94072,49.459999,54.44857,
"2014-11-18",28.8675,324.929993,74.339996,533.565125,154.770554,48.740002,54.432858,
"2014-11-19",28.6675,326.540009,73.330002,535.519714,154.33078,48.220001,51.871429,
"2014-11-20",29.077499,330.540009,73.599998,533.365662,153.575531,48.700001,52.591431,
"2014-11-21",29.1175,332.630005,73.75,536.02832,153.843216,47.98,51.468571,
"2014-11-24",29.657499,335.640015,74.010002,537.793518,155.019119,47.59,50.924286,
"2014-11-25",29.4,335.040009,75.629997,539.598511,154.646271,47.470001,49.855713,
"2014-11-26",29.75,333.570007,77.620003,538.890503,154.827911,47.75,50.165714,
"2014-11-28",29.7325,338.640015,77.699997,540.346497,155.038239,47.810001,49.512856,
"2014-12-01",28.7675,326,75.099998,532.33844,154.435944,48.619999,48.830002,
"2014-12-02",28.657499,326.309998,75.459999,532.288574,155.516251,48.459999,50.330002,
"2014-12-03",28.9825,316.5,74.879997,529.865234,157.284897,48.080002,50.73143,
"2014-12-04",28.872499,316.929993,75.239998,535.838867,156.835571,48.84,50.085712,
"2014-12-05",28.75,312.630005,76.360001,523.821838,156.089859,48.419998,50.131428,
"2014-12-08",28.1,306.640015,76.519997,525.537109,154.741867,47.700001,48.497143,
"2014-12-09",28.530001,312.5,76.839996,531.909668,155.822174,47.59,49.111427,
"2014-12-10",27.987499,305.839996,76.18,524.619629,153.451248,46.900002,47.759998,
"2014-12-11",27.905001,307.359985,77.730003,526.893433,153.986618,47.169998,47.804287,
"2014-12-12",27.432501,307.320007,77.830002,517.239929,148.546844,46.950001,47.782856,
"2014-12-15",27.057501,306.070007,76.989998,512.39325,146.328873,46.669998,46.720001,
"2014-12-16",26.6875,295.059998,74.690002,494.03363,144.751434,45.16,45.205715,
"2014-12-17",27.352501,298.880005,76.110001,503.507629,145.248566,45.740002,47.664288,
"2014-12-18",28.1625,297.730011,78.400002,509.700623,150.745697,47.52,47.774284,
"2014-12-19",27.945,299.899994,79.879997,514.936218,151.5392,47.66,48.58857,
"2014-12-22",28.235001,306.540009,81.449997,523.432922,154.340347,47.98,48.097141,
"2014-12-23",28.135,306.290009,80.610001,529.137268,155.105164,48.450001,48.061428,
"2014-12-24",28.002501,303.029999,80.769997,527.322266,154.703629,48.139999,48.871429,
"2014-12-26",28.497499,309.089996,80.779999,532.56781,155.20076,47.880001,48.578571,
"2014-12-29",28.477501,312.040009,80.019997,528.877991,153.451248,47.450001,48.847141,
"2014-12-30",28.129999,310.299988,79.220001,528.967712,153.011475,47.02,49.032856,
"2014-12-31",27.594999,310.350006,78.019997,524.95874,153.384323,46.450001,48.80143,
"2015-01-02",27.3325,308.519989,78.449997,523.373108,154.933075,46.759998,49.848572,
"2015-01-05",26.5625,302.190002,77.190002,512.463013,152.495224,46.330002,47.311428,
"2015-01-06",26.565001,295.290009,76.150002,500.585632,149.206497,45.650002,46.501431,
"2015-01-07",26.9375,298.420013,76.150002,499.727997,148.231354,46.23,46.742859,
"2015-01-08",27.9725,300.459991,78.18,501.30368,151.453156,47.59,47.779999,
"2015-01-09",28.002501,296.929993,77.739998,494.811493,152.112808,47.189999,47.041428,
"2015-01-12",27.3125,291.410004,76.720001,491.201416,149.560226,46.599998,45.547142,
"2015-01-13",27.555,294.73999,76.449997,494.821472,149.913956,46.360001,46.255714,
"2015-01-14",27.450001,293.269989,76.279999,499.498627,148.94838,45.959999,46.32,
"2015-01-15",26.705,286.950012,74.050003,500.416107,147.772461,45.48,46.251431,
"2015-01-16",26.497499,290.73999,75.18,506.688873,150.229446,46.240002,48.191429,
"2015-01-20",27.18,289.440002,76.239998,505.512115,150.047806,46.389999,49.828571,
"2015-01-21",27.387501,297.25,76.739998,516.621643,145.401535,45.919998,58.468571,
